ID de Producto,color_num,talla_num,mes,es_campana,ventas_mes_pasado,cantidad_vendida
1,3,0,6,0,43.0,38
1,3,0,7,1,38.0,56
1,3,0,8,0,56.0,43
1,3,0,9,0,43.0,40
1,3,0,10,0,40.0,59
1,3,0,11,0,59.0,50
1,3,0,12,1,50.0,64
1,3,0,1,1,64.0,52
1,3,0,2,1,52.0,22
1,3,0,3,1,22.0,70
1,3,0,4,0,70.0,57
1,3,0,5,0,57.0,47
1,3,0,6,0,47.0,47
1,3,0,7,1,47.0,65
1,3,0,8,0,65.0,48
1,3,0,9,0,48.0,50
1,3,0,10,0,50.0,32
1,3,0,11,0,32.0,45
1,3,0,12,1,45.0,47
1,3,0,1,1,47.0,44
1,3,0,2,1,44.0,35
1,3,0,3,1,35.0,53
1,3,0,4,0,53.0,47
1,3,0,5,0,47.0,40
1,3,0,6,0,40.0,48
1,3,0,7,1,48.0,25
1,3,0,8,0,25.0,51
1,3,0,9,0,51.0,34
1,3,0,10,0,34.0,61
1,3,0,11,0,61.0,44
1,3,0,12,1,44.0,50
1,3,0,1,1,50.0,63
1,3,0,2,1,63.0,42
1,3,0,3,1,42.0,73
1,3,0,4,0,73.0,57
1,3,0,5,0,57.0,38
1,3,0,6,0,38.0,40
1,3,0,7,1,40.0,64
1,3,0,8,0,64.0,56
1,3,0,9,0,56.0,41
1,3,0,10,0,41.0,56
1,3,0,11,0,56.0,49
1,3,0,12,1,49.0,44
1,3,0,1,1,44.0,37
1,3,0,2,1,37.0,51
1,3,0,3,1,51.0,43
1,3,0,4,0,43.0,35
1,3,0,5,0,35.0,49
1,3,0,6,0,49.0,43
1,3,0,7,1,43.0,37
1,3,0,8,0,37.0,33
1,3,0,9,0,33.0,47
1,3,0,10,0,47.0,38
1,3,0,11,0,38.0,54
1,3,0,12,1,54.0,58
1,3,0,1,1,58.0,30
1,3,0,2,1,30.0,55
1,3,0,3,1,55.0,40
1,3,0,4,0,40.0,36
1,3,0,5,0,36.0,43
1,3,0,6,0,43.0,48
1,3,0,7,1,48.0,37
1,3,0,8,0,37.0,48
1,3,0,9,0,48.0,62
1,3,0,10,0,62.0,55
1,3,0,11,0,55.0,47
1,3,0,12,1,47.0,30
1,3,0,1,1,30.0,38
1,3,0,2,1,38.0,50
1,3,0,3,1,50.0,51
1,3,0,4,0,51.0,56
1,3,0,5,0,56.0,60
1,3,0,6,0,60.0,48
1,3,0,7,1,48.0,47
1,3,0,8,0,47.0,41
1,3,0,9,0,41.0,47
1,3,0,10,0,47.0,49
1,3,0,11,0,49.0,47
1,3,0,12,1,47.0,34
1,3,0,1,1,34.0,53
1,3,0,2,1,53.0,41
1,3,0,3,1,41.0,55
1,3,0,4,0,55.0,37
1,3,0,5,0,37.0,65
1,3,0,6,0,65.0,62
1,3,0,7,1,62.0,48
1,3,0,8,0,48.0,30
1,3,0,9,0,30.0,32
1,3,0,10,0,32.0,44
1,3,0,11,0,44.0,51
1,3,0,12,1,51.0,45
1,3,1,1,1,0.0,51
1,3,1,2,1,51.0,52
1,3,1,3,1,52.0,40
1,3,1,4,0,40.0,44
1,3,1,5,0,44.0,37
1,3,1,6,0,37.0,46
1,3,1,7,1,46.0,52
1,3,1,8,0,52.0,48
1,3,1,9,0,48.0,54
1,3,1,10,0,54.0,31
1,3,1,11,0,31.0,36
1,3,1,12,1,36.0,47
1,3,1,1,1,47.0,45
1,3,1,2,1,45.0,37
1,3,1,3,1,37.0,47
1,3,1,4,0,47.0,55
1,3,1,5,0,55.0,45
1,3,1,6,0,45.0,38
1,3,1,7,1,38.0,48
1,3,1,8,0,48.0,46
1,3,1,9,0,46.0,30
1,3,1,10,0,30.0,60
1,3,1,11,0,60.0,50
1,3,1,12,1,50.0,39
1,3,1,1,1,39.0,37
1,3,1,2,1,37.0,40
1,3,1,3,1,40.0,44
1,3,1,4,0,44.0,57
1,3,1,5,0,57.0,51
1,3,1,6,0,51.0,47
1,3,1,7,1,47.0,53
1,3,1,8,0,53.0,28
1,3,1,9,0,28.0,47
1,3,1,10,0,47.0,65
1,3,1,11,0,65.0,42
1,3,1,12,1,42.0,40
1,3,1,1,1,40.0,43
1,3,1,2,1,43.0,61
1,3,1,3,1,61.0,44
1,3,1,4,0,44.0,47
1,3,1,5,0,47.0,42
1,3,1,6,0,42.0,42
1,3,1,7,1,42.0,28
1,3,1,8,0,28.0,49
1,3,1,9,0,49.0,58
1,3,1,10,0,58.0,43
1,3,1,11,0,43.0,39
1,3,1,12,1,39.0,53
1,3,1,1,1,53.0,41
1,3,1,2,1,41.0,64
1,3,1,3,1,64.0,54
1,3,1,4,0,54.0,50
1,3,1,5,0,50.0,39
1,3,1,6,0,39.0,68
1,3,1,7,1,68.0,49
1,3,1,8,0,49.0,42
1,3,1,9,0,42.0,37
1,3,1,10,0,37.0,47
1,3,1,11,0,47.0,57
1,3,1,12,1,57.0,63
1,3,1,1,1,63.0,52
1,3,1,2,1,52.0,41
1,3,1,3,1,41.0,45
1,3,1,4,0,45.0,27
1,3,1,5,0,27.0,55
1,3,1,6,0,55.0,29
1,3,1,7,1,29.0,66
1,3,1,8,0,66.0,56
1,3,1,9,0,56.0,33
1,3,1,10,0,33.0,36
1,3,1,11,0,36.0,57
1,3,1,12,1,57.0,51
1,3,1,1,1,51.0,33
1,3,1,2,1,33.0,32
1,3,1,3,1,32.0,36
1,3,1,4,0,36.0,62
1,3,1,5,0,62.0,39
1,3,1,6,0,39.0,72
1,3,1,7,1,72.0,37
1,3,1,8,0,37.0,33
1,3,1,9,0,33.0,48
1,3,1,10,0,48.0,47
1,3,1,11,0,47.0,47
1,3,1,12,1,47.0,60
1,3,1,1,1,60.0,56
1,3,1,2,1,56.0,48
1,3,1,3,1,48.0,58
1,3,1,4,0,58.0,52
1,3,1,5,0,52.0,51
1,3,1,6,0,51.0,47
1,3,1,7,1,47.0,47
1,3,1,8,0,47.0,60
1,3,1,9,0,60.0,52
1,3,1,10,0,52.0,64
1,3,1,11,0,64.0,47
1,3,1,12,1,47.0,44
1,3,2,1,1,0.0,19
1,3,2,2,1,19.0,46
1,3,2,3,1,46.0,34
1,3,2,4,0,34.0,30
1,3,2,5,0,30.0,53
1,3,2,6,0,53.0,45
1,3,2,7,1,45.0,39
1,3,2,8,0,39.0,53
1,3,2,9,0,53.0,43
1,3,2,10,0,43.0,47
1,3,2,11,0,47.0,40
1,3,2,12,1,40.0,47
1,3,2,1,1,47.0,39
1,3,2,2,1,39.0,50
1,3,2,3,1,50.0,52
1,3,2,4,0,52.0,58
1,3,2,5,0,58.0,46
1,3,2,6,0,46.0,60
1,3,2,7,1,60.0,55
1,3,2,8,0,55.0,47
1,3,2,9,0,47.0,46
1,3,2,10,0,46.0,53
1,3,2,11,0,53.0,40
1,3,2,12,1,40.0,53
1,3,2,1,1,53.0,50
1,3,2,2,1,50.0,58
1,3,2,3,1,58.0,44
1,3,2,4,0,44.0,53
1,3,2,5,0,53.0,82
1,3,2,6,0,82.0,43
1,3,2,7,1,43.0,23
1,3,2,8,0,23.0,52
1,3,2,9,0,52.0,40
1,3,2,10,0,40.0,41
1,3,2,11,0,41.0,85
1,3,2,12,1,85.0,36
1,3,2,1,1,36.0,37
1,3,2,2,1,37.0,31
1,3,2,3,1,31.0,42
1,3,2,4,0,42.0,53
1,3,2,5,0,53.0,64
1,3,2,6,0,64.0,58
1,3,2,7,1,58.0,49
1,3,2,8,0,49.0,48
1,3,2,9,0,48.0,46
1,3,2,10,0,46.0,46
1,3,2,11,0,46.0,40
1,3,2,12,1,40.0,32
1,3,2,1,1,32.0,56
1,3,2,2,1,56.0,24
1,3,2,3,1,24.0,33
1,3,2,4,0,33.0,31
1,3,2,5,0,31.0,51
1,3,2,6,0,51.0,30
1,3,2,7,1,30.0,35
1,3,2,8,0,35.0,54
1,3,2,9,0,54.0,35
1,3,2,10,0,35.0,54
1,3,2,11,0,54.0,41
1,3,2,12,1,41.0,54
1,3,2,1,1,54.0,55
1,3,2,2,1,55.0,50
1,3,2,3,1,50.0,47
1,3,2,4,0,47.0,38
1,3,2,5,0,38.0,42
1,3,2,6,0,42.0,39
1,3,2,7,1,39.0,48
1,3,2,8,0,48.0,40
1,3,2,9,0,40.0,38
1,3,2,10,0,38.0,58
1,3,2,11,0,58.0,37
1,3,2,12,1,37.0,51
1,3,2,1,1,51.0,38
1,3,2,2,1,38.0,40
1,3,2,3,1,40.0,61
1,3,2,4,0,61.0,45
1,3,2,5,0,45.0,38
1,3,2,6,0,38.0,34
1,3,2,7,1,34.0,48
1,3,2,8,0,48.0,45
1,3,2,9,0,45.0,51
1,3,2,10,0,51.0,26
1,3,2,11,0,26.0,52
1,3,2,12,1,52.0,46
1,3,2,1,1,46.0,42
1,3,2,2,1,42.0,28
1,3,2,3,1,28.0,45
1,3,2,4,0,45.0,39
1,3,2,5,0,39.0,40
1,3,2,6,0,40.0,31
1,3,2,7,1,31.0,36
1,3,2,8,0,36.0,54
1,3,2,9,0,54.0,55
1,3,2,10,0,55.0,45
1,3,2,11,0,45.0,51
1,3,2,12,1,51.0,38
1,4,0,1,1,0.0,113
1,4,0,2,1,113.0,34
1,4,0,3,1,34.0,60
1,4,0,4,0,60.0,60
1,4,0,5,0,60.0,37
1,4,0,6,0,37.0,21
1,4,0,7,1,21.0,109
1,4,0,8,0,109.0,30
1,4,0,9,0,30.0,59
1,4,0,10,0,59.0,45
1,4,0,11,0,45.0,46
1,4,0,12,1,46.0,119
1,4,0,1,1,119.0,122
1,4,0,2,1,122.0,26
1,4,0,3,1,26.0,45
1,4,0,4,0,45.0,50
1,4,0,5,0,50.0,46
1,4,0,6,0,46.0,53
1,4,0,7,1,53.0,60
1,4,0,8,0,60.0,35
1,4,0,9,0,35.0,39
1,4,0,10,0,39.0,58
1,4,0,11,0,58.0,48
1,4,0,12,1,48.0,176
1,4,0,1,1,176.0,80
1,4,0,2,1,80.0,46
1,4,0,3,1,46.0,37
1,4,0,4,0,37.0,23
1,4,0,5,0,23.0,43
1,4,0,6,0,43.0,55
1,4,0,7,1,55.0,67
1,4,0,8,0,67.0,45
1,4,0,9,0,45.0,65
1,4,0,10,0,65.0,38
1,4,0,11,0,38.0,39
1,4,0,12,1,39.0,138
1,4,0,1,1,138.0,46
1,4,0,2,1,46.0,27
1,4,0,3,1,27.0,38
1,4,0,4,0,38.0,29
1,4,0,5,0,29.0,26
1,4,0,6,0,26.0,29
1,4,0,7,1,29.0,117
1,4,0,8,0,117.0,40
1,4,0,9,0,40.0,35
1,4,0,10,0,35.0,60
1,4,0,11,0,60.0,35
1,4,0,12,1,35.0,129
1,4,0,1,1,129.0,97
1,4,0,2,1,97.0,54
1,4,0,3,1,54.0,29
1,4,0,4,0,29.0,39
1,4,0,5,0,39.0,46
1,4,0,6,0,46.0,51
1,4,0,7,1,51.0,122
1,4,0,8,0,122.0,49
1,4,0,9,0,49.0,41
1,4,0,10,0,41.0,43
1,4,0,11,0,43.0,60
1,4,0,12,1,60.0,260
1,4,0,1,1,260.0,92
1,4,0,2,1,92.0,33
1,4,0,3,1,33.0,61
1,4,0,4,0,61.0,32
1,4,0,5,0,32.0,22
1,4,0,6,0,22.0,36
1,4,0,7,1,36.0,161
1,4,0,8,0,161.0,43
1,4,0,9,0,43.0,36
1,4,0,10,0,36.0,42
1,4,0,11,0,42.0,43
1,4,0,12,1,43.0,172
1,4,0,1,1,172.0,124
1,4,0,2,1,124.0,43
1,4,0,3,1,43.0,51
1,4,0,4,0,51.0,58
1,4,0,5,0,58.0,59
1,4,0,6,0,59.0,39
1,4,0,7,1,39.0,118
1,4,0,8,0,118.0,36
1,4,0,9,0,36.0,59
1,4,0,10,0,59.0,29
1,4,0,11,0,29.0,49
1,4,0,12,1,49.0,171
1,4,0,1,1,171.0,54
1,4,0,2,1,54.0,46
1,4,0,3,1,46.0,42
1,4,0,4,0,42.0,42
1,4,0,5,0,42.0,81
1,4,0,6,0,81.0,46
1,4,0,7,1,46.0,83
1,4,0,8,0,83.0,27
1,4,0,9,0,27.0,26
1,4,0,10,0,26.0,42
1,4,0,11,0,42.0,43
1,4,0,12,1,43.0,153
1,4,1,1,1,0.0,95
1,4,1,2,1,95.0,38
1,4,1,3,1,38.0,39
1,4,1,4,0,39.0,64
1,4,1,5,0,64.0,69
1,4,1,6,0,69.0,53
1,4,1,7,1,53.0,164
1,4,1,8,0,164.0,42
1,4,1,9,0,42.0,57
1,4,1,10,0,57.0,37
1,4,1,11,0,37.0,47
1,4,1,12,1,47.0,144
1,4,1,1,1,144.0,56
1,4,1,2,1,56.0,32
1,4,1,3,1,32.0,61
1,4,1,4,0,61.0,59
1,4,1,5,0,59.0,40
1,4,1,6,0,40.0,36
1,4,1,7,1,36.0,103
1,4,1,8,0,103.0,35
1,4,1,9,0,35.0,50
1,4,1,10,0,50.0,43
1,4,1,11,0,43.0,41
1,4,1,12,1,41.0,201
1,4,1,1,1,201.0,123
1,4,1,2,1,123.0,33
1,4,1,3,1,33.0,50
1,4,1,4,0,50.0,51
1,4,1,5,0,51.0,49
1,4,1,6,0,49.0,46
1,4,1,7,1,46.0,83
1,4,1,8,0,83.0,61
1,4,1,9,0,61.0,36
1,4,1,10,0,36.0,60
1,4,1,11,0,60.0,53
1,4,1,12,1,53.0,197
1,4,1,1,1,197.0,101
1,4,1,2,1,101.0,36
1,4,1,3,1,36.0,58
1,4,1,4,0,58.0,37
1,4,1,5,0,37.0,48
1,4,1,6,0,48.0,44
1,4,1,7,1,44.0,120
1,4,1,8,0,120.0,45
1,4,1,9,0,45.0,51
1,4,1,10,0,51.0,58
1,4,1,11,0,58.0,51
1,4,1,12,1,51.0,135
1,4,1,1,1,135.0,70
1,4,1,2,1,70.0,57
1,4,1,3,1,57.0,53
1,4,1,4,0,53.0,36
1,4,1,5,0,36.0,22
1,4,1,6,0,22.0,51
1,4,1,7,1,51.0,130
1,4,1,8,0,130.0,30
1,4,1,9,0,30.0,49
1,4,1,10,0,49.0,43
1,4,1,11,0,43.0,51
1,4,1,12,1,51.0,174
1,4,1,1,1,174.0,97
1,4,1,2,1,97.0,35
1,4,1,3,1,35.0,57
1,4,1,4,0,57.0,49
1,4,1,5,0,49.0,37
1,4,1,6,0,37.0,36
1,4,1,7,1,36.0,100
1,4,1,8,0,100.0,46
1,4,1,9,0,46.0,39
1,4,1,10,0,39.0,41
1,4,1,11,0,41.0,45
1,4,1,12,1,45.0,89
1,4,1,1,1,89.0,81
1,4,1,2,1,81.0,33
1,4,1,3,1,33.0,51
1,4,1,4,0,51.0,44
1,4,1,5,0,44.0,51
1,4,1,6,0,51.0,55
1,4,1,7,1,55.0,76
1,4,1,8,0,76.0,46
1,4,1,9,0,46.0,33
1,4,1,10,0,33.0,42
1,4,1,11,0,42.0,51
1,4,1,12,1,51.0,154
1,4,1,1,1,154.0,89
1,4,1,2,1,89.0,45
1,4,1,3,1,45.0,57
1,4,1,4,0,57.0,50
1,4,1,5,0,50.0,50
1,4,1,6,0,50.0,38
1,4,1,7,1,38.0,44
1,4,1,8,0,44.0,46
1,4,1,9,0,46.0,57
1,4,1,10,0,57.0,48
1,4,1,11,0,48.0,62
1,4,1,12,1,62.0,90
1,4,2,1,1,0.0,108
1,4,2,2,1,108.0,40
1,4,2,3,1,40.0,33
1,4,2,4,0,33.0,45
1,4,2,5,0,45.0,49
1,4,2,6,0,49.0,53
1,4,2,7,1,53.0,124
1,4,2,8,0,124.0,71
1,4,2,9,0,71.0,37
1,4,2,10,0,37.0,48
1,4,2,11,0,48.0,58
1,4,2,12,1,58.0,168
1,4,2,1,1,168.0,66
1,4,2,2,1,66.0,58
1,4,2,3,1,58.0,53
1,4,2,4,0,53.0,51
1,4,2,5,0,51.0,53
1,4,2,6,0,53.0,54
1,4,2,7,1,54.0,68
1,4,2,8,0,68.0,43
1,4,2,9,0,43.0,60
1,4,2,10,0,60.0,46
1,4,2,11,0,46.0,53
1,4,2,12,1,53.0,121
1,4,2,1,1,121.0,74
1,4,2,2,1,74.0,50
1,4,2,3,1,50.0,36
1,4,2,4,0,36.0,58
1,4,2,5,0,58.0,39
1,4,2,6,0,39.0,44
1,4,2,7,1,44.0,103
1,4,2,8,0,103.0,55
1,4,2,9,0,55.0,40
1,4,2,10,0,40.0,54
1,4,2,11,0,54.0,62
1,4,2,12,1,62.0,212
1,4,2,1,1,212.0,79
1,4,2,2,1,79.0,37
1,4,2,3,1,37.0,26
1,4,2,4,0,26.0,50
1,4,2,5,0,50.0,38
1,4,2,6,0,38.0,38
1,4,2,7,1,38.0,92
1,4,2,8,0,92.0,48
1,4,2,9,0,48.0,38
1,4,2,10,0,38.0,46
1,4,2,11,0,46.0,59
1,4,2,12,1,59.0,184
1,4,2,1,1,184.0,89
1,4,2,2,1,89.0,50
1,4,2,3,1,50.0,46
1,4,2,4,0,46.0,46
1,4,2,5,0,46.0,47
1,4,2,6,0,47.0,37
1,4,2,7,1,37.0,110
1,4,2,8,0,110.0,59
1,4,2,9,0,59.0,38
1,4,2,10,0,38.0,42
1,4,2,11,0,42.0,32
1,4,2,12,1,32.0,126
1,4,2,1,1,126.0,79
1,4,2,2,1,79.0,35
1,4,2,3,1,35.0,52
1,4,2,4,0,52.0,56
1,4,2,5,0,56.0,45
1,4,2,6,0,45.0,54
1,4,2,7,1,54.0,123
1,4,2,8,0,123.0,42
1,4,2,9,0,42.0,38
1,4,2,10,0,38.0,67
1,4,2,11,0,67.0,37
1,4,2,12,1,37.0,136
1,4,2,1,1,136.0,133
1,4,2,2,1,133.0,73
1,4,2,3,1,73.0,37
1,4,2,4,0,37.0,39
1,4,2,5,0,39.0,52
1,4,2,6,0,52.0,39
1,4,2,7,1,39.0,143
1,4,2,8,0,143.0,39
1,4,2,9,0,39.0,37
1,4,2,10,0,37.0,47
1,4,2,11,0,47.0,57
1,4,2,12,1,57.0,264
1,4,2,1,1,264.0,103
1,4,2,2,1,103.0,42
1,4,2,3,1,42.0,62
1,4,2,4,0,62.0,56
1,4,2,5,0,56.0,50
1,4,2,6,0,50.0,53
1,4,2,7,1,53.0,96
1,4,2,8,0,96.0,32
1,4,2,9,0,32.0,52
1,4,2,10,0,52.0,44
1,4,2,11,0,44.0,46
1,4,2,12,1,46.0,152
1,5,0,1,1,0.0,81
1,5,0,2,1,81.0,50
1,5,0,3,1,50.0,46
1,5,0,4,0,46.0,48
1,5,0,5,0,48.0,50
1,5,0,6,0,50.0,66
1,5,0,7,1,66.0,80
1,5,0,8,0,80.0,58
1,5,0,9,0,58.0,57
1,5,0,10,0,57.0,47
1,5,0,11,0,47.0,45
1,5,0,12,1,45.0,168
1,5,0,1,1,168.0,80
1,5,0,2,1,80.0,44
1,5,0,3,1,44.0,49
1,5,0,4,0,49.0,59
1,5,0,5,0,59.0,47
1,5,0,6,0,47.0,54
1,5,0,7,1,54.0,43
1,5,0,8,0,43.0,45
1,5,0,9,0,45.0,48
1,5,0,10,0,48.0,41
1,5,0,11,0,41.0,42
1,5,0,12,1,42.0,207
1,5,0,1,1,207.0,84
1,5,0,2,1,84.0,27
1,5,0,3,1,27.0,55
1,5,0,4,0,55.0,55
1,5,0,5,0,55.0,50
1,5,0,6,0,50.0,49
1,5,0,7,1,49.0,49
1,5,0,8,0,49.0,45
1,5,0,9,0,45.0,33
1,5,0,10,0,33.0,44
1,5,0,11,0,44.0,52
1,5,0,12,1,52.0,141
1,5,0,1,1,141.0,50
1,5,0,2,1,50.0,55
1,5,0,3,1,55.0,67
1,5,0,4,0,67.0,50
1,5,0,5,0,50.0,50
1,5,0,6,0,50.0,50
1,5,0,7,1,50.0,36
1,5,0,8,0,36.0,33
1,5,0,9,0,33.0,32
1,5,0,10,0,32.0,45
1,5,0,11,0,45.0,38
1,5,0,12,1,38.0,226
1,5,0,1,1,226.0,55
1,5,0,2,1,55.0,81
1,5,0,3,1,81.0,69
1,5,0,4,0,69.0,51
1,5,0,5,0,51.0,46
1,5,0,6,0,46.0,47
1,5,0,7,1,47.0,47
1,5,0,8,0,47.0,43
1,5,0,9,0,43.0,53
1,5,0,10,0,53.0,33
1,5,0,11,0,33.0,41
1,5,0,12,1,41.0,79
1,5,0,1,1,79.0,133
1,5,0,2,1,133.0,29
1,5,0,3,1,29.0,40
1,5,0,4,0,40.0,55
1,5,0,5,0,55.0,42
1,5,0,6,0,42.0,47
1,5,0,7,1,47.0,41
1,5,0,8,0,41.0,45
1,5,0,9,0,45.0,56
1,5,0,10,0,56.0,46
1,5,0,11,0,46.0,45
1,5,0,12,1,45.0,164
1,5,0,1,1,164.0,80
1,5,0,2,1,80.0,44
1,5,0,3,1,44.0,36
1,5,0,4,0,36.0,28
1,5,0,5,0,28.0,33
1,5,0,6,0,33.0,50
1,5,0,7,1,50.0,53
1,5,0,8,0,53.0,52
1,5,0,9,0,52.0,27
1,5,0,10,0,27.0,54
1,5,0,11,0,54.0,47
1,5,0,12,1,47.0,225
1,5,0,1,1,225.0,162
1,5,0,2,1,162.0,20
1,5,0,3,1,20.0,35
1,5,0,4,0,35.0,34
1,5,0,5,0,34.0,43
1,5,0,6,0,43.0,44
1,5,0,7,1,44.0,55
1,5,0,8,0,55.0,48
1,5,0,9,0,48.0,48
1,5,0,10,0,48.0,43
1,5,0,11,0,43.0,41
1,5,0,12,1,41.0,148
1,5,1,1,1,0.0,120
1,5,1,2,1,120.0,25
1,5,1,3,1,25.0,52
1,5,1,4,0,52.0,62
1,5,1,5,0,62.0,42
1,5,1,6,0,42.0,47
1,5,1,7,1,47.0,49
1,5,1,8,0,49.0,36
1,5,1,9,0,36.0,53
1,5,1,10,0,53.0,37
1,5,1,11,0,37.0,58
1,5,1,12,1,58.0,181
1,5,1,1,0,181.0,52
1,5,1,2,1,52.0,49
1,5,1,3,1,49.0,32
1,5,1,4,0,32.0,63
1,5,1,5,0,63.0,50
1,5,1,6,0,50.0,40
1,5,1,7,1,40.0,43
1,5,1,8,0,43.0,48
1,5,1,9,0,48.0,37
1,5,1,10,0,37.0,48
1,5,1,11,0,48.0,63
1,5,1,12,1,63.0,114
1,5,1,1,1,114.0,98
1,5,1,2,1,98.0,31
1,5,1,3,1,31.0,43
1,5,1,4,0,43.0,41
1,5,1,5,0,41.0,37
1,5,1,6,0,37.0,51
1,5,1,7,1,51.0,42
1,5,1,8,0,42.0,49
1,5,1,9,0,49.0,49
1,5,1,10,0,49.0,48
1,5,1,11,0,48.0,59
1,5,1,12,1,59.0,123
1,5,1,1,1,123.0,86
1,5,1,2,1,86.0,53
1,5,1,3,1,53.0,46
1,5,1,4,0,46.0,52
1,5,1,5,0,52.0,42
1,5,1,6,0,42.0,50
1,5,1,7,1,50.0,49
1,5,1,8,0,49.0,41
1,5,1,9,0,41.0,71
1,5,1,10,0,71.0,35
1,5,1,11,0,35.0,36
1,5,1,12,1,36.0,197
1,5,1,1,1,197.0,82
1,5,1,2,1,82.0,37
1,5,1,3,1,37.0,31
1,5,1,4,0,31.0,49
1,5,1,5,0,49.0,72
1,5,1,6,0,72.0,47
1,5,1,7,1,47.0,57
1,5,1,8,0,57.0,50
1,5,1,9,0,50.0,47
1,5,1,10,0,47.0,52
1,5,1,11,0,52.0,35
1,5,1,12,1,35.0,176
1,5,1,1,0,176.0,45
1,5,1,2,1,45.0,32
1,5,1,3,1,32.0,44
1,5,1,4,0,44.0,30
1,5,1,5,0,30.0,52
1,5,1,6,0,52.0,35
1,5,1,7,1,35.0,66
1,5,1,8,0,66.0,38
1,5,1,9,0,38.0,61
1,5,1,10,0,61.0,39
1,5,1,11,0,39.0,26
1,5,1,12,1,26.0,170
1,5,1,1,1,170.0,50
1,5,1,2,1,50.0,50
1,5,1,3,1,50.0,39
1,5,1,4,0,39.0,41
1,5,1,5,0,41.0,50
1,5,1,6,0,50.0,30
1,5,1,7,1,30.0,43
1,5,1,8,0,43.0,40
1,5,1,9,0,40.0,63
1,5,1,10,0,63.0,49
1,5,1,11,0,49.0,27
1,5,1,12,1,27.0,204
1,5,1,1,1,204.0,148
1,5,1,2,1,148.0,26
1,5,1,3,1,26.0,32
1,5,1,4,0,32.0,51
1,5,1,5,0,51.0,40
1,5,1,6,0,40.0,66
1,5,1,7,1,66.0,66
1,5,1,8,0,66.0,41
1,5,1,9,0,41.0,44
1,5,1,10,0,44.0,50
1,5,1,11,0,50.0,54
1,5,1,12,1,54.0,152
1,5,2,1,1,0.0,104
1,5,2,2,1,104.0,50
1,5,2,3,1,50.0,70
1,5,2,4,0,70.0,41
1,5,2,5,0,41.0,51
1,5,2,6,0,51.0,62
1,5,2,7,1,62.0,45
1,5,2,8,0,45.0,32
1,5,2,9,0,32.0,39
1,5,2,10,0,39.0,45
1,5,2,11,0,45.0,44
1,5,2,12,1,44.0,126
1,5,2,1,1,126.0,90
1,5,2,2,1,90.0,32
1,5,2,3,1,32.0,54
1,5,2,4,0,54.0,49
1,5,2,5,0,49.0,43
1,5,2,6,0,43.0,46
1,5,2,7,1,46.0,51
1,5,2,8,0,51.0,45
1,5,2,9,0,45.0,38
1,5,2,10,0,38.0,32
1,5,2,11,0,32.0,40
1,5,2,12,1,40.0,257
1,5,2,1,1,257.0,83
1,5,2,2,1,83.0,49
1,5,2,3,1,49.0,45
1,5,2,4,0,45.0,37
1,5,2,5,0,37.0,55
1,5,2,6,0,55.0,50
1,5,2,7,1,50.0,57
1,5,2,8,0,57.0,27
1,5,2,9,0,27.0,32
1,5,2,10,0,32.0,50
1,5,2,11,0,50.0,38
1,5,2,12,1,38.0,247
1,5,2,1,1,247.0,71
1,5,2,2,1,71.0,65
1,5,2,3,1,65.0,27
1,5,2,4,0,27.0,39
1,5,2,5,0,39.0,49
1,5,2,6,0,49.0,44
1,5,2,7,1,44.0,56
1,5,2,8,0,56.0,36
1,5,2,9,0,36.0,36
1,5,2,10,0,36.0,54
1,5,2,11,0,54.0,49
1,5,2,12,1,49.0,129
1,5,2,1,1,129.0,59
1,5,2,2,1,59.0,35
1,5,2,3,1,35.0,60
1,5,2,4,0,60.0,61
1,5,2,5,0,61.0,56
1,5,2,6,0,56.0,41
1,5,2,7,1,41.0,51
1,5,2,8,0,51.0,55
1,5,2,9,0,55.0,54
1,5,2,10,0,54.0,52
1,5,2,11,0,52.0,47
1,5,2,12,1,47.0,183
1,5,2,1,1,183.0,102
1,5,2,2,1,102.0,39
1,5,2,3,1,39.0,47
1,5,2,4,0,47.0,48
1,5,2,5,0,48.0,51
1,5,2,6,0,51.0,40
1,5,2,7,1,40.0,42
1,5,2,8,0,42.0,60
1,5,2,9,0,60.0,47
1,5,2,10,0,47.0,44
1,5,2,11,0,44.0,57
1,5,2,12,1,57.0,135
1,5,2,1,1,135.0,79
1,5,2,2,1,79.0,33
1,5,2,3,1,33.0,36
1,5,2,4,0,36.0,31
1,5,2,5,0,31.0,52
1,5,2,6,0,52.0,21
1,5,2,7,1,21.0,57
1,5,2,8,0,57.0,57
1,5,2,9,0,57.0,57
1,5,2,10,0,57.0,54
1,5,2,11,0,54.0,40
1,5,2,12,1,40.0,177
1,5,2,1,1,177.0,49
1,5,2,2,1,49.0,46
1,5,2,3,1,46.0,49
1,5,2,4,0,49.0,45
1,5,2,5,0,45.0,35
1,5,2,6,0,35.0,53
1,5,2,7,1,53.0,38
1,5,2,8,0,38.0,57
1,5,2,9,0,57.0,40
1,5,2,10,0,40.0,52
1,5,2,11,0,52.0,32
1,5,2,12,1,32.0,195
2,0,0,1,1,0.0,53
2,0,0,2,1,53.0,36
2,0,0,3,1,36.0,28
2,0,0,4,0,28.0,59
2,0,0,5,0,59.0,54
2,0,0,6,0,54.0,61
2,0,0,7,1,61.0,38
2,0,0,8,0,38.0,43
2,0,0,9,0,43.0,26
2,0,0,10,0,26.0,42
2,0,0,11,0,42.0,35
2,0,0,12,1,35.0,43
2,0,0,1,1,43.0,51
