"ID de Producto";"Color";"Talla";"Cantidad";"Fecha"
"7";"BLANCO";"L";"15";"27/12/2022"
"3";"BEIGE";"XL";"1";"27/12/2022"
"12";"NEGRO";"XL";"13";"27/12/2022"
"10";"BEIGE";"M";"2";"27/12/2022"
"11";"BLANCO";"M";"11";"27/12/2022"
"10";"ROSA";"L";"1";"27/12/2022"
"7";"BLANCO";"M";"12";"27/12/2022"
"12";"BLANCO";"L";"11";"27/12/2022"
"7";"BLANCO";"M";"12";"27/12/2022"
"10";"ROSA";"M";"3";"27/12/2022"
"5";"BEIGE";"S";"1";"27/12/2022"
"7";"PLOMO";"M";"3";"27/12/2022"
"9";"BEIGE";"S";"3";"27/12/2022"
"10";"BEIGE";"L";"2";"27/12/2022"
"7";"BLANCO";"L";"14";"27/12/2022"
"8";"NEGRO";"L";"8";"27/12/2022"
"8";"BEIGE";"XL";"1";"27/12/2022"
"10";"ROSA";"L";"1";"27/12/2022"
"8";"BEIGE";"XL";"3";"27/12/2022"
"4";"NEGRO";"XL";"9";"27/12/2022"
"4";"NEGRO";"L";"12";"27/12/2022"
"7";"BLANCO";"L";"14";"27/12/2022"
"5";"BEIGE";"L";"1";"27/12/2022"
"9";"BEIGE";"M";"1";"27/12/2022"
"3";"NEGRO";"L";"16";"27/12/2022"
"12";"NEGRO";"XL";"11";"27/12/2022"
"9";"NEGRO";"M";"17";"27/12/2022"
"8";"BEIGE";"XL";"2";"27/12/2022"
"11";"VERDE";"M";"2";"27/12/2022"
"7";"BLANCO";"L";"9";"27/12/2022"
"9";"BLANCO";"M";"9";"27/12/2022"
"4";"NEGRO";"L";"8";"27/12/2022"
"5";"NEGRO";"M";"16";"27/12/2022"
"4";"NEGRO";"L";"16";"27/12/2022"
"8";"BEIGE";"L";"3";"28/12/2022"
"10";"BEIGE";"M";"3";"28/12/2022"
"10";"ROSA";"L";"3";"28/12/2022"
"10";"BEIGE";"L";"3";"28/12/2022"
"7";"PLOMO";"M";"2";"28/12/2022"
"6";"NEGRO";"32";"6";"28/12/2022"
"11";"BLANCO";"M";"9";"28/12/2022"
"6";"BLANCO";"32";"8";"28/12/2022"
"11";"DORADO";"M";"11";"28/12/2022"
"9";"NEGRO";"S";"18";"28/12/2022"
"9";"BLANCO";"S";"12";"28/12/2022"
"12";"NEGRO";"XL";"9";"28/12/2022"
"7";"PLOMO";"M";"2";"28/12/2022"
"9";"BEIGE";"S";"1";"28/12/2022"
"4";"NEGRO";"XL";"15";"28/12/2022"
"7";"BLANCO";"L";"18";"28/12/2022"
"8";"NEGRO";"XL";"16";"28/12/2022"
"10";"ROSA";"L";"2";"28/12/2022"
"11";"VERDE";"L";"3";"28/12/2022"
"5";"BLANCO";"S";"10";"28/12/2022"
"6";"BLANCO";"34";"7";"28/12/2022"
"4";"VINO";"XL";"1";"28/12/2022"
"9";"BEIGE";"S";"3";"28/12/2022"
"9";"BLANCO";"M";"9";"28/12/2022"
"6";"BLANCO";"34";"13";"28/12/2022"
"3";"NEGRO";"XL";"11";"28/12/2022"
"12";"BLANCO";"XL";"9";"28/12/2022"
"10";"ROSA";"M";"3";"28/12/2022"
"5";"NEGRO";"S";"11";"28/12/2022"
"12";"BLANCO";"XL";"8";"28/12/2022"
"11";"BLANCO";"L";"10";"28/12/2022"
"6";"BLANCO";"34";"12";"28/12/2022"
"9";"BEIGE";"S";"1";"28/12/2022"
"10";"ROSA";"M";"3";"28/12/2022"
"7";"BLANCO";"M";"16";"28/12/2022"
"12";"NEGRO";"L";"10";"28/12/2022"
"11";"DORADO";"L";"9";"28/12/2022"
"5";"NEGRO";"L";"16";"28/12/2022"
"10";"ROSA";"L";"1";"28/12/2022"
"12";"NEGRO";"L";"14";"28/12/2022"
"7";"PLOMO";"M";"1";"28/12/2022"
"8";"NEGRO";"XL";"17";"28/12/2022"
"5";"BEIGE";"L";"3";"28/12/2022"
"5";"BLANCO";"S";"11";"28/12/2022"
"9";"NEGRO";"S";"16";"28/12/2022"
"9";"BEIGE";"M";"1";"28/12/2022"
"7";"BLANCO";"L";"16";"28/12/2022"
"5";"NEGRO";"L";"15";"28/12/2022"
"11";"VERDE";"L";"3";"28/12/2022"
"6";"NEGRO";"32";"6";"28/12/2022"
"6";"BLANCO";"32";"13";"28/12/2022"
"12";"NEGRO";"XL";"9";"28/12/2022"
"9";"NEGRO";"M";"8";"28/12/2022"
"7";"PLOMO";"L";"2";"28/12/2022"
"4";"VINO";"L";"3";"28/12/2022"
"9";"BEIGE";"S";"2";"28/12/2022"
"9";"BLANCO";"M";"10";"28/12/2022"
"12";"BLANCO";"L";"17";"28/12/2022"
"6";"BLANCO";"32";"9";"28/12/2022"
"5";"NEGRO";"M";"13";"29/12/2022"
"7";"PLOMO";"L";"2";"29/12/2022"
"9";"NEGRO";"S";"15";"29/12/2022"
"9";"BEIGE";"M";"3";"29/12/2022"
"9";"NEGRO";"S";"16";"29/12/2022"
"5";"NEGRO";"S";"7";"29/12/2022"
"12";"NEGRO";"L";"15";"29/12/2022"
"10";"ROSA";"M";"2";"29/12/2022"
"5";"BEIGE";"S";"2";"29/12/2022"
"6";"BLANCO";"32";"12";"29/12/2022"
"9";"NEGRO";"S";"17";"29/12/2022"
"9";"BLANCO";"S";"8";"29/12/2022"
"11";"VERDE";"L";"1";"29/12/2022"
"5";"BEIGE";"L";"3";"29/12/2022"
"6";"NEGRO";"34";"13";"29/12/2022"
"11";"VERDE";"M";"1";"29/12/2022"
"7";"BLANCO";"M";"16";"29/12/2022"
"8";"NEGRO";"XL";"12";"29/12/2022"
"9";"BLANCO";"M";"13";"29/12/2022"
"3";"NEGRO";"XL";"16";"29/12/2022"
"12";"NEGRO";"XL";"15";"29/12/2022"
"11";"VERDE";"M";"3";"29/12/2022"
"9";"NEGRO";"S";"8";"29/12/2022"
"11";"DORADO";"M";"11";"29/12/2022"
"5";"BLANCO";"M";"9";"29/12/2022"
"4";"NEGRO";"L";"9";"29/12/2022"
"7";"BLANCO";"M";"17";"29/12/2022"
"4";"VINO";"L";"2";"29/12/2022"
"8";"BEIGE";"L";"3";"29/12/2022"
"7";"BLANCO";"M";"8";"29/12/2022"
"5";"BEIGE";"L";"3";"29/12/2022"
"7";"BLANCO";"L";"14";"29/12/2022"
"8";"BEIGE";"L";"3";"29/12/2022"
"11";"VERDE";"L";"1";"29/12/2022"
"10";"ROSA";"M";"3";"29/12/2022"
"5";"BLANCO";"S";"13";"29/12/2022"
"5";"BEIGE";"M";"1";"29/12/2022"
"12";"BLANCO";"XL";"7";"29/12/2022"
"5";"BLANCO";"M";"16";"29/12/2022"
"11";"BLANCO";"M";"6";"29/12/2022"
"3";"BEIGE";"L";"2";"29/12/2022"
"3";"NEGRO";"XL";"14";"29/12/2022"
"12";"BLANCO";"XL";"6";"29/12/2022"
"8";"NEGRO";"L";"12";"29/12/2022"
"5";"BEIGE";"S";"3";"29/12/2022"
"9";"NEGRO";"M";"11";"29/12/2022"
"8";"BEIGE";"XL";"1";"29/12/2022"
"12";"BLANCO";"XL";"12";"29/12/2022"
"10";"ROSA";"L";"3";"29/12/2022"
"8";"NEGRO";"XL";"10";"29/12/2022"
"11";"VERDE";"M";"1";"29/12/2022"
"10";"ROSA";"M";"3";"29/12/2022"
"3";"BEIGE";"L";"3";"29/12/2022"
"12";"BLANCO";"L";"9";"29/12/2022"
"10";"BEIGE";"M";"1";"29/12/2022"
"5";"BEIGE";"L";"1";"29/12/2022"
"12";"NEGRO";"L";"16";"29/12/2022"
"9";"BEIGE";"S";"1";"29/12/2022"
"11";"DORADO";"L";"6";"29/12/2022"
"7";"PLOMO";"M";"2";"29/12/2022"
"10";"ROSA";"L";"3";"29/12/2022"
"7";"BLANCO";"M";"7";"29/12/2022"
"5";"BLANCO";"S";"13";"29/12/2022"
"8";"NEGRO";"XL";"14";"29/12/2022"
"11";"DORADO";"L";"12";"29/12/2022"
"9";"NEGRO";"M";"7";"29/12/2022"
"4";"VINO";"XL";"1";"29/12/2022"
"6";"BLANCO";"32";"17";"29/12/2022"
"12";"BLANCO";"L";"16";"29/12/2022"
"5";"NEGRO";"M";"16";"29/12/2022"
"9";"BEIGE";"M";"2";"29/12/2022"
"7";"BLANCO";"L";"14";"29/12/2022"
"11";"VERDE";"M";"1";"29/12/2022"
"7";"BLANCO";"L";"9";"29/12/2022"
"8";"BEIGE";"XL";"3";"30/12/2022"
"9";"BEIGE";"M";"1";"30/12/2022"
"9";"NEGRO";"M";"16";"30/12/2022"
"5";"NEGRO";"S";"6";"30/12/2022"
"4";"VINO";"L";"3";"30/12/2022"
"8";"NEGRO";"L";"13";"30/12/2022"
"4";"NEGRO";"L";"15";"30/12/2022"
"12";"BLANCO";"L";"9";"30/12/2022"
"12";"NEGRO";"XL";"15";"30/12/2022"
"3";"NEGRO";"L";"12";"30/12/2022"
"3";"BEIGE";"XL";"1";"30/12/2022"
"12";"BLANCO";"XL";"13";"30/12/2022"
"10";"BEIGE";"L";"2";"30/12/2022"
"6";"NEGRO";"34";"8";"30/12/2022"
"3";"NEGRO";"XL";"12";"30/12/2022"
"9";"BLANCO";"M";"13";"30/12/2022"
"11";"DORADO";"M";"11";"30/12/2022"
"5";"BLANCO";"S";"8";"30/12/2022"
"9";"NEGRO";"M";"8";"30/12/2022"
"6";"BLANCO";"34";"18";"30/12/2022"
"9";"NEGRO";"M";"11";"30/12/2022"
"5";"NEGRO";"S";"13";"30/12/2022"
"8";"BEIGE";"L";"3";"30/12/2022"
"9";"NEGRO";"M";"12";"30/12/2022"
"9";"BEIGE";"S";"1";"30/12/2022"
"7";"BLANCO";"M";"15";"30/12/2022"
"5";"NEGRO";"L";"15";"30/12/2022"
"9";"NEGRO";"S";"12";"30/12/2022"
"8";"BEIGE";"XL";"3";"30/12/2022"
"7";"BLANCO";"M";"13";"30/12/2022"
"11";"BLANCO";"L";"16";"30/12/2022"
"9";"BEIGE";"S";"3";"30/12/2022"
"5";"NEGRO";"L";"16";"30/12/2022"
"7";"PLOMO";"L";"3";"30/12/2022"
"9";"BLANCO";"S";"9";"30/12/2022"
"11";"BLANCO";"M";"10";"30/12/2022"
"9";"BEIGE";"M";"3";"30/12/2022"
"6";"NEGRO";"34";"16";"30/12/2022"
"11";"VERDE";"L";"1";"30/12/2022"
"5";"NEGRO";"M";"15";"30/12/2022"
"11";"VERDE";"L";"2";"30/12/2022"
"12";"BLANCO";"XL";"8";"30/12/2022"
"8";"BEIGE";"XL";"3";"30/12/2022"
"10";"BEIGE";"L";"1";"30/12/2022"
"5";"BLANCO";"M";"10";"30/12/2022"
"3";"BEIGE";"L";"2";"30/12/2022"
"3";"NEGRO";"L";"13";"30/12/2022"
"5";"BLANCO";"M";"17";"30/12/2022"
"10";"BEIGE";"M";"1";"30/12/2022"
"11";"BLANCO";"L";"9";"30/12/2022"
"8";"NEGRO";"XL";"16";"30/12/2022"
"12";"BLANCO";"XL";"7";"30/12/2022"
"5";"BLANCO";"M";"7";"30/12/2022"
"12";"BLANCO";"L";"9";"30/12/2022"
"8";"NEGRO";"XL";"16";"30/12/2022"
"5";"NEGRO";"L";"6";"30/12/2022"
"6";"BLANCO";"32";"7";"30/12/2022"
"5";"BLANCO";"L";"13";"30/12/2022"
"8";"BEIGE";"XL";"2";"30/12/2022"
"11";"BLANCO";"M";"10";"30/12/2022"
"5";"BLANCO";"M";"16";"30/12/2022"
"11";"VERDE";"L";"3";"30/12/2022"
"12";"BLANCO";"L";"14";"30/12/2022"
"11";"DORADO";"L";"16";"31/12/2022"
"11";"BLANCO";"L";"7";"31/12/2022"
"4";"VINO";"XL";"2";"31/12/2022"
"8";"NEGRO";"XL";"7";"31/12/2022"
"8";"NEGRO";"L";"13";"31/12/2022"
"7";"BLANCO";"M";"14";"31/12/2022"
"10";"ROSA";"M";"2";"31/12/2022"
"8";"NEGRO";"L";"9";"31/12/2022"
"8";"NEGRO";"L";"18";"31/12/2022"
"6";"BLANCO";"32";"18";"31/12/2022"
"7";"PLOMO";"L";"2";"31/12/2022"
"10";"BEIGE";"M";"3";"31/12/2022"
"9";"BEIGE";"S";"3";"31/12/2022"
"11";"BLANCO";"M";"13";"31/12/2022"
"4";"NEGRO";"XL";"12";"31/12/2022"
"8";"NEGRO";"L";"9";"31/12/2022"
"10";"ROSA";"M";"3";"31/12/2022"
"5";"NEGRO";"S";"10";"31/12/2022"
"7";"PLOMO";"M";"1";"31/12/2022"
"8";"NEGRO";"XL";"13";"31/12/2022"
"4";"NEGRO";"XL";"10";"31/12/2022"
"5";"NEGRO";"M";"8";"31/12/2022"
"6";"NEGRO";"34";"12";"31/12/2022"
"9";"NEGRO";"M";"7";"31/12/2022"
"9";"BLANCO";"M";"11";"31/12/2022"
"5";"BLANCO";"S";"9";"31/12/2022"
"5";"BEIGE";"L";"3";"31/12/2022"
"3";"NEGRO";"L";"10";"31/12/2022"
"8";"NEGRO";"XL";"9";"31/12/2022"
"8";"NEGRO";"L";"13";"31/12/2022"
"4";"NEGRO";"XL";"11";"31/12/2022"
"6";"BLANCO";"34";"13";"31/12/2022"
"9";"BLANCO";"S";"11";"31/12/2022"
"4";"VINO";"L";"3";"31/12/2022"
"12";"BLANCO";"XL";"12";"31/12/2022"
"7";"PLOMO";"M";"1";"31/12/2022"
"3";"NEGRO";"L";"10";"31/12/2022"
"8";"NEGRO";"XL";"17";"31/12/2022"
"4";"VINO";"XL";"2";"31/12/2022"
"3";"NEGRO";"L";"7";"31/12/2022"
"11";"VERDE";"M";"3";"31/12/2022"
"11";"VERDE";"L";"1";"31/12/2022"
"11";"VERDE";"L";"2";"31/12/2022"
"5";"NEGRO";"S";"14";"31/12/2022"
"9";"BEIGE";"S";"1";"31/12/2022"
"11";"BLANCO";"M";"6";"31/12/2022"
"5";"BEIGE";"M";"3";"31/12/2022"
"11";"DORADO";"L";"12";"31/12/2022"
"4";"VINO";"L";"2";"31/12/2022"
"8";"NEGRO";"L";"11";"31/12/2022"
"11";"BLANCO";"M";"12";"31/12/2022"
"6";"NEGRO";"34";"16";"31/12/2022"
"9";"BEIGE";"S";"3";"31/12/2022"
"10";"ROSA";"M";"1";"31/12/2022"
"5";"BLANCO";"S";"17";"31/12/2022"
"5";"NEGRO";"L";"8";"31/12/2022"
"9";"NEGRO";"M";"13";"31/12/2022"
"5";"BLANCO";"S";"13";"31/12/2022"
"11";"VERDE";"M";"3";"31/12/2022"
"9";"BEIGE";"M";"1";"31/12/2022"
"4";"VINO";"L";"1";"31/12/2022"
"8";"NEGRO";"XL";"7";"31/12/2022"
"5";"BLANCO";"M";"9";"31/12/2022"
"9";"NEGRO";"M";"9";"31/12/2022"
"8";"BEIGE";"XL";"3";"31/12/2022"
"8";"NEGRO";"XL";"11";"31/12/2022"
"5";"BEIGE";"M";"2";"31/12/2022"
"9";"BEIGE";"S";"2";"31/12/2022"
"10";"BEIGE";"L";"1";"31/12/2022"
"10";"BEIGE";"M";"2";"31/12/2022"
"3";"NEGRO";"L";"14";"31/12/2022"
"8";"BEIGE";"L";"1";"31/12/2022"
"10";"ROSA";"M";"3";"01/01/2023"
"3";"BEIGE";"L";"3";"01/01/2023"
"4";"NEGRO";"XL";"10";"01/01/2023"
"6";"NEGRO";"34";"14";"01/01/2023"
"5";"BEIGE";"L";"3";"01/01/2023"
"4";"NEGRO";"XL";"12";"01/01/2023"
"7";"BLANCO";"L";"11";"01/01/2023"
"3";"BEIGE";"L";"2";"01/01/2023"
"11";"BLANCO";"M";"16";"01/01/2023"
"10";"BEIGE";"M";"1";"01/01/2023"
"10";"ROSA";"M";"2";"01/01/2023"
"5";"NEGRO";"S";"7";"01/01/2023"
"5";"NEGRO";"L";"18";"01/01/2023"
"7";"PLOMO";"M";"2";"01/01/2023"
"4";"NEGRO";"L";"6";"01/01/2023"
"4";"NEGRO";"L";"8";"01/01/2023"
"5";"BLANCO";"M";"7";"01/01/2023"
"6";"NEGRO";"34";"16";"01/01/2023"
"3";"BEIGE";"XL";"3";"01/01/2023"
"5";"BEIGE";"L";"3";"01/01/2023"
"5";"BLANCO";"L";"11";"01/01/2023"
"7";"PLOMO";"M";"2";"01/01/2023"
"5";"BLANCO";"M";"7";"01/01/2023"
"3";"NEGRO";"XL";"6";"01/01/2023"
"7";"PLOMO";"L";"1";"01/01/2023"
"5";"BEIGE";"M";"1";"01/01/2023"
"11";"DORADO";"M";"15";"01/01/2023"
"3";"NEGRO";"XL";"12";"01/01/2023"
"8";"NEGRO";"L";"16";"01/01/2023"
"3";"BEIGE";"L";"2";"01/01/2023"
"11";"VERDE";"M";"2";"01/01/2023"
"11";"VERDE";"M";"2";"01/01/2023"
"6";"BLANCO";"34";"9";"01/01/2023"
"10";"BEIGE";"M";"3";"01/01/2023"
"6";"BLANCO";"32";"10";"01/01/2023"
"3";"BEIGE";"L";"2";"01/01/2023"
"4";"VINO";"L";"2";"01/01/2023"
"10";"ROSA";"L";"2";"01/01/2023"
"9";"BEIGE";"M";"1";"01/01/2023"
"4";"VINO";"L";"3";"01/01/2023"
"5";"BEIGE";"S";"2";"01/01/2023"
"8";"NEGRO";"XL";"16";"01/01/2023"
"6";"NEGRO";"32";"9";"01/01/2023"
"9";"BLANCO";"M";"7";"01/01/2023"
"7";"BLANCO";"M";"15";"01/01/2023"
"11";"BLANCO";"L";"9";"01/01/2023"
"12";"BLANCO";"L";"9";"01/01/2023"
"4";"VINO";"XL";"3";"01/01/2023"
"9";"NEGRO";"M";"9";"01/01/2023"
"4";"NEGRO";"XL";"16";"01/01/2023"
"9";"BEIGE";"S";"1";"01/01/2023"
"4";"VINO";"L";"2";"01/01/2023"
"5";"NEGRO";"S";"14";"01/01/2023"
"8";"NEGRO";"XL";"13";"01/01/2023"
"9";"BEIGE";"S";"2";"01/01/2023"
"8";"NEGRO";"L";"10";"01/01/2023"
"3";"NEGRO";"L";"12";"01/01/2023"
"7";"BLANCO";"M";"15";"01/01/2023"
"6";"BLANCO";"32";"7";"01/01/2023"
"8";"NEGRO";"XL";"18";"01/01/2023"
"9";"NEGRO";"S";"8";"01/01/2023"
"9";"BLANCO";"S";"8";"01/01/2023"
"5";"NEGRO";"M";"18";"01/01/2023"
"11";"BLANCO";"L";"16";"01/01/2023"
"8";"NEGRO";"XL";"11";"01/01/2023"
"5";"NEGRO";"L";"13";"01/01/2023"
"7";"PLOMO";"L";"1";"01/01/2023"
"11";"DORADO";"L";"13";"01/01/2023"
"5";"NEGRO";"S";"10";"02/01/2023"
"10";"BEIGE";"L";"2";"02/01/2023"
"8";"NEGRO";"XL";"9";"02/01/2023"
"9";"BLANCO";"S";"16";"02/01/2023"
"4";"VINO";"L";"1";"02/01/2023"
"7";"BLANCO";"L";"11";"02/01/2023"
"12";"BLANCO";"L";"17";"02/01/2023"
"11";"DORADO";"L";"12";"02/01/2023"
"3";"NEGRO";"XL";"12";"02/01/2023"
"9";"BLANCO";"S";"12";"02/01/2023"
"11";"VERDE";"L";"2";"02/01/2023"
"5";"BLANCO";"L";"13";"02/01/2023"
"9";"NEGRO";"S";"14";"02/01/2023"
"5";"NEGRO";"S";"13";"02/01/2023"
"5";"BLANCO";"S";"12";"02/01/2023"
"12";"BLANCO";"L";"11";"02/01/2023"
"11";"VERDE";"L";"1";"02/01/2023"
"5";"BEIGE";"M";"1";"02/01/2023"
"4";"VINO";"L";"1";"02/01/2023"
"11";"BLANCO";"L";"9";"02/01/2023"
"9";"BEIGE";"S";"2";"02/01/2023"
"10";"ROSA";"L";"3";"02/01/2023"
"5";"BLANCO";"S";"11";"02/01/2023"
"5";"BEIGE";"S";"3";"02/01/2023"
"7";"PLOMO";"L";"1";"02/01/2023"
"10";"ROSA";"L";"3";"02/01/2023"
"3";"NEGRO";"XL";"15";"02/01/2023"
"6";"NEGRO";"32";"14";"02/01/2023"
"7";"PLOMO";"M";"3";"02/01/2023"
"6";"NEGRO";"32";"8";"02/01/2023"
"5";"BEIGE";"M";"1";"02/01/2023"
"11";"BLANCO";"M";"11";"02/01/2023"
"5";"NEGRO";"S";"8";"02/01/2023"
"5";"BLANCO";"M";"16";"02/01/2023"
"5";"NEGRO";"M";"14";"02/01/2023"
"5";"BEIGE";"S";"1";"02/01/2023"
"11";"DORADO";"M";"13";"02/01/2023"
"7";"BLANCO";"M";"13";"02/01/2023"
"6";"NEGRO";"32";"13";"02/01/2023"
"9";"NEGRO";"S";"15";"02/01/2023"
"5";"BLANCO";"L";"6";"02/01/2023"
"3";"NEGRO";"XL";"7";"02/01/2023"
"9";"NEGRO";"M";"15";"02/01/2023"
"8";"BEIGE";"XL";"1";"02/01/2023"
"12";"BLANCO";"L";"14";"02/01/2023"
"11";"VERDE";"M";"2";"02/01/2023"
"5";"NEGRO";"M";"6";"02/01/2023"
"6";"BLANCO";"32";"7";"02/01/2023"
"5";"BEIGE";"S";"3";"02/01/2023"
"11";"DORADO";"M";"6";"02/01/2023"
"7";"BLANCO";"L";"6";"02/01/2023"
"12";"NEGRO";"L";"13";"02/01/2023"
"6";"NEGRO";"32";"13";"02/01/2023"
"10";"BEIGE";"M";"2";"02/01/2023"
"5";"BEIGE";"M";"2";"02/01/2023"
"5";"BEIGE";"L";"2";"02/01/2023"
"10";"ROSA";"L";"3";"02/01/2023"
"9";"NEGRO";"S";"16";"02/01/2023"
"11";"VERDE";"M";"1";"02/01/2023"
"9";"NEGRO";"S";"15";"02/01/2023"
"9";"NEGRO";"M";"15";"02/01/2023"
"12";"BLANCO";"L";"7";"02/01/2023"
"10";"BEIGE";"M";"2";"02/01/2023"
"7";"BLANCO";"M";"8";"02/01/2023"
"5";"NEGRO";"S";"8";"02/01/2023"
"6";"NEGRO";"32";"15";"03/01/2023"
"10";"BEIGE";"L";"1";"03/01/2023"
"12";"BLANCO";"L";"7";"03/01/2023"
"11";"BLANCO";"L";"11";"03/01/2023"
"11";"DORADO";"L";"11";"03/01/2023"
"6";"NEGRO";"34";"6";"03/01/2023"
"4";"VINO";"XL";"2";"03/01/2023"
"10";"BEIGE";"M";"3";"03/01/2023"
"7";"BLANCO";"L";"10";"03/01/2023"
"5";"NEGRO";"L";"13";"03/01/2023"
"5";"BLANCO";"M";"16";"03/01/2023"
"8";"NEGRO";"XL";"13";"03/01/2023"
"7";"BLANCO";"M";"11";"03/01/2023"
"12";"BLANCO";"L";"12";"03/01/2023"
"9";"BLANCO";"S";"14";"03/01/2023"
"10";"BEIGE";"M";"1";"03/01/2023"
"6";"NEGRO";"34";"11";"03/01/2023"
"11";"BLANCO";"M";"17";"03/01/2023"
"5";"BEIGE";"S";"3";"03/01/2023"
"11";"VERDE";"L";"1";"03/01/2023"
"5";"BEIGE";"M";"2";"03/01/2023"
"3";"NEGRO";"L";"13";"03/01/2023"
"5";"NEGRO";"L";"17";"03/01/2023"
"11";"BLANCO";"M";"16";"03/01/2023"
"4";"NEGRO";"L";"10";"03/01/2023"
"5";"BLANCO";"S";"15";"03/01/2023"
"3";"NEGRO";"XL";"12";"03/01/2023"
"12";"BLANCO";"XL";"16";"03/01/2023"
"7";"BLANCO";"L";"12";"03/01/2023"
"6";"BLANCO";"34";"7";"03/01/2023"
"11";"DORADO";"M";"16";"03/01/2023"
"6";"NEGRO";"32";"9";"03/01/2023"
"8";"BEIGE";"L";"1";"03/01/2023"
"8";"BEIGE";"L";"1";"03/01/2023"
"11";"DORADO";"M";"11";"03/01/2023"
"5";"NEGRO";"M";"8";"03/01/2023"
"10";"BEIGE";"M";"3";"03/01/2023"
"8";"BEIGE";"XL";"1";"03/01/2023"
"4";"VINO";"XL";"1";"03/01/2023"
"11";"DORADO";"L";"15";"03/01/2023"
"6";"NEGRO";"32";"17";"03/01/2023"
"5";"BLANCO";"M";"14";"03/01/2023"
"3";"NEGRO";"XL";"15";"03/01/2023"
"5";"BLANCO";"M";"16";"03/01/2023"
"5";"NEGRO";"M";"10";"03/01/2023"
"9";"NEGRO";"M";"18";"03/01/2023"
"6";"NEGRO";"32";"14";"03/01/2023"
"5";"BEIGE";"M";"1";"03/01/2023"
"6";"BLANCO";"32";"16";"03/01/2023"
"5";"NEGRO";"M";"11";"03/01/2023"
"7";"PLOMO";"M";"1";"03/01/2023"
"5";"NEGRO";"L";"8";"03/01/2023"
"12";"BLANCO";"XL";"8";"03/01/2023"
"6";"BLANCO";"32";"15";"03/01/2023"
"9";"NEGRO";"M";"14";"03/01/2023"
"10";"BEIGE";"M";"3";"03/01/2023"
"8";"NEGRO";"XL";"17";"03/01/2023"
"5";"BEIGE";"M";"2";"03/01/2023"
"4";"VINO";"L";"2";"03/01/2023"
"4";"NEGRO";"L";"13";"03/01/2023"
"4";"NEGRO";"XL";"9";"03/01/2023"
"12";"NEGRO";"L";"8";"03/01/2023"
"8";"NEGRO";"XL";"10";"03/01/2023"
"8";"BEIGE";"XL";"1";"03/01/2023"
"5";"BEIGE";"S";"1";"03/01/2023"
"6";"BLANCO";"34";"15";"03/01/2023"
"9";"BEIGE";"S";"2";"03/01/2023"
"3";"NEGRO";"L";"12";"03/01/2023"
"5";"BEIGE";"S";"3";"03/01/2023"
"9";"BLANCO";"M";"17";"03/01/2023"
"6";"NEGRO";"34";"16";"03/01/2023"
"11";"BLANCO";"L";"15";"03/01/2023"
"11";"VERDE";"L";"2";"03/01/2023"
"3";"BEIGE";"L";"2";"04/01/2023"
"9";"BLANCO";"M";"11";"04/01/2023"
"11";"DORADO";"M";"16";"04/01/2023"
"11";"DORADO";"L";"15";"04/01/2023"
"5";"NEGRO";"M";"18";"04/01/2023"
"5";"BLANCO";"S";"12";"04/01/2023"
"10";"ROSA";"L";"3";"04/01/2023"
"12";"NEGRO";"XL";"13";"04/01/2023"
"3";"NEGRO";"XL";"12";"04/01/2023"
"6";"BLANCO";"32";"6";"04/01/2023"
"9";"NEGRO";"M";"15";"04/01/2023"
"11";"BLANCO";"M";"16";"04/01/2023"
"11";"VERDE";"L";"1";"04/01/2023"
"9";"BLANCO";"M";"8";"04/01/2023"
"9";"NEGRO";"M";"14";"04/01/2023"
"9";"NEGRO";"S";"15";"04/01/2023"
"12";"BLANCO";"XL";"17";"04/01/2023"
"10";"BEIGE";"M";"1";"04/01/2023"
"11";"DORADO";"L";"15";"04/01/2023"
"6";"BLANCO";"34";"9";"04/01/2023"
"10";"ROSA";"L";"2";"04/01/2023"
"9";"NEGRO";"M";"17";"04/01/2023"
"9";"BEIGE";"S";"1";"04/01/2023"
"6";"BLANCO";"34";"12";"04/01/2023"
"3";"NEGRO";"XL";"9";"04/01/2023"
"11";"DORADO";"M";"6";"04/01/2023"
"4";"VINO";"L";"3";"04/01/2023"
"10";"BEIGE";"L";"3";"04/01/2023"
"5";"BEIGE";"S";"1";"04/01/2023"
"11";"BLANCO";"L";"10";"04/01/2023"
"11";"BLANCO";"M";"16";"04/01/2023"
"6";"BLANCO";"32";"15";"04/01/2023"
"5";"NEGRO";"M";"9";"04/01/2023"
"9";"NEGRO";"M";"13";"04/01/2023"
"4";"VINO";"L";"1";"04/01/2023"
"8";"BEIGE";"L";"3";"04/01/2023"
"10";"ROSA";"M";"3";"04/01/2023"
"11";"VERDE";"L";"2";"04/01/2023"
"5";"BEIGE";"L";"2";"04/01/2023"
"7";"BLANCO";"M";"13";"04/01/2023"
"12";"BLANCO";"L";"14";"04/01/2023"
"5";"BLANCO";"M";"8";"04/01/2023"
"11";"DORADO";"L";"11";"04/01/2023"
"5";"NEGRO";"L";"12";"04/01/2023"
"6";"BLANCO";"32";"12";"04/01/2023"
"10";"ROSA";"L";"1";"04/01/2023"
"11";"BLANCO";"L";"8";"04/01/2023"
"6";"NEGRO";"32";"11";"04/01/2023"
"5";"BEIGE";"S";"1";"04/01/2023"
"7";"BLANCO";"L";"18";"04/01/2023"
"6";"BLANCO";"32";"15";"04/01/2023"
"3";"NEGRO";"XL";"6";"04/01/2023"
